case_id,test_name,test_outcome,entrypoint,input_kind,observation_count,unique_detection_point_count,constraint_count_input,constraint_count_solver,elapsed_ms,status,vertex_count,diameter,circle_radius,max_vertex_distance,coverage_excess,same_diameter_covers,backend_mode,backend
test_consistent_random_observations__096,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,4.197100000965293,POLYGON,3,12.782323619368027,6.3911618096840135,7.829863511063272,1.4387017013792587,False,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__097,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,3.3174999989569187,POLYGON,5,27.910956732580164,13.955478366290082,14.039927292386345,0.08444892609626287,False,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__098,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,4.218199999741046,POLYGON,5,20.24829273239503,10.124146366197515,10.124146366197515,0.0,True,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__099,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,8.849999998346902,POLYGON,5,25.190219572291205,12.595109786145603,12.595109786145613,1.0658141036401503e-14,True,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__100,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,4.455899999811663,POLYGON,6,24.363353693465573,12.181676846732787,12.18167684673281,2.3092638912203256e-14,True,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__101,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,3.381900000022142,POLYGON,4,23.416704374856483,11.708352187428241,14.576318795022905,2.8679666075946635,False,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__102,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,4.2424000002938556,POLYGON,5,22.962850530763838,11.481425265381919,14.573144827573994,3.0917195621920754,False,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__103,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,3.024100000402541,POLYGON,3,20.27150907190812,10.13575453595406,15.720415808989546,5.584661273035486,False,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__104,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,3.9489999999204883,POLYGON,4,19.30347510956782,9.65173755478391,14.952746389677008,5.301008834893098,False,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__105,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,3.0970999996497994,POLYGON,4,18.01940247065873,9.009701235329365,12.127138136436844,3.11743690110748,False,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__106,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,4.215999999360065,POLYGON,4,18.01940247065873,9.009701235329365,12.127138136436844,3.11743690110748,False,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__107,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,3.4137000002374407,POLYGON,6,24.785486220032382,12.392743110016191,15.082403507669817,2.6896603976536255,False,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__108,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,4.170100000919774,POLYGON,6,24.169381095836204,12.084690547918102,12.084690547918102,0.0,True,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__109,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,3.503899999486748,POLYGON,6,32.62811081792988,16.31405540896494,19.52154664493904,3.2074912359741,False,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__110,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,4.435400000147638,POLYGON,6,32.62110437306821,16.310552186534107,19.691313439996883,3.380761253462776,False,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__111,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,3.313299999717856,POLYGON,6,23.92802564192114,11.96401282096057,16.54500973528699,4.58099691432642,False,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__112,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,4.101200000150129,POLYGON,6,23.58562512287119,11.792812561435595,16.566754455161508,4.7739418937259135,False,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__113,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,3.1727999994473066,POLYGON,5,23.996335681461492,11.998167840730746,14.92030749379433,2.9221396530635833,False,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__114,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,4.140299999562558,POLYGON,5,23.971422298640526,11.985711149320263,11.985711149320263,0.0,True,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__115,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,3.230700000131037,POLYGON,5,21.19893530218919,10.599467651094596,12.805836067037188,2.206368415942592,False,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__116,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,4.007499999715947,POLYGON,5,19.90679392295804,9.95339696147902,9.95339696147902,0.0,True,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__117,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,3.1159999998635612,POLYGON,4,13.3338116271036,6.6669058135518,10.783862324599278,4.116956511047478,False,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__118,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,4.130600000280538,POLYGON,4,13.3338116271036,6.6669058135518,10.783862324599278,4.116956511047478,False,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__119,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,3.8258000004134374,POLYGON,4,26.84440885344491,13.422204426722455,13.422204426722484,2.842170943040401e-14,True,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__120,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,4.584000000249944,POLYGON,5,23.6521278839666,11.8260639419833,11.826063941983302,1.7763568394002505e-15,True,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__121,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,5.072500000096625,POLYGON,5,31.34122936737858,15.67061468368929,15.670614683689307,1.5987211554602254e-14,True,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__122,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,5.087500001536682,POLYGON,5,31.34122936737858,15.67061468368929,15.670614683689307,1.5987211554602254e-14,True,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__123,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,3.8776000001234934,POLYGON,6,35.88335078499438,17.94167539249719,17.941675392497203,1.4210854715202004e-14,True,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__124,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,4.000900000391994,POLYGON,5,27.27107044553867,13.635535222769334,13.635535222769363,2.842170943040401e-14,True,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__125,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,4.021700000521378,POLYGON,6,35.9569185639281,17.97845928196405,18.994368680705563,1.0159093987415133,False,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__126,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,4.628900000170688,POLYGON,4,29.73829323158163,14.869146615790815,16.887122835674145,2.01797621988333,False,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__127,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,3.1869000013102777,POLYGON,4,25.223157967782935,12.611578983891468,14.523436280262057,1.9118572963705898,False,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__128,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,3.9472999997087754,POLYGON,4,25.223157967782935,12.611578983891468,14.523436280262057,1.9118572963705898,False,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__129,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,3.6424000008992152,POLYGON,6,25.350880607598643,12.675440303799322,12.973479135836232,0.2980388320369105,False,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__130,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,4.445600001417915,POLYGON,4,12.686195811969542,6.343097905984771,6.343097905984776,5.329070518200751e-15,True,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__131,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,3.121800000371877,POLYGON,3,26.835474185274858,13.417737092637429,16.699666448674503,3.2819293560370735,False,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__132,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,3.891799999109935,POLYGON,4,26.835474185274858,13.417737092637429,13.417737092637434,5.329070518200751e-15,True,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__133,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,3.4737999994831625,POLYGON,5,20.546170899938325,10.273085449969162,16.12589986624213,5.852814416272967,False,scipy_with_fraction_check,scipy_highs_with_fraction_check
